time_s,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C
592,27.80,31.66,25.66,24.43,23.99,21.64
594,27.80,31.66,25.75,24.43,23.99,21.82
596,27.80,31.75,25.75,24.43,23.99,21.73
598,27.80,31.75,25.75,24.52,23.99,21.73
600,27.80,31.75,25.75,24.52,23.99,21.73
602,27.89,31.75,25.84,24.52,24.08,21.73
604,27.89,31.85,25.84,24.43,23.99,21.73
606,27.89,31.85,25.84,24.52,24.08,21.73
608,27.89,31.85,25.84,24.52,24.08,21.64
610,27.89,31.94,25.93,24.52,24.08,21.64
612,27.98,31.94,25.93,24.60,24.08,21.64
614,27.98,31.94,25.93,24.60,23.90,21.64
616,27.98,31.94,25.93,24.60,24.08,21.73
618,28.07,32.03,25.93,24.60,24.08,21.99
620,28.07,32.03,25.93,24.60,24.08,21.73
622,28.07,32.03,26.02,24.60,24.08,21.73
625,28.07,32.03,26.02,24.60,24.08,21.73
627,28.16,32.13,26.02,24.60,24.08,21.73
629,28.16,32.13,26.02,24.69,24.08,21.73
631,28.16,32.13,26.02,24.69,24.08,21.73
633,28.16,32.13,26.10,24.60,24.08,21.82
635,28.25,32.22,26.10,24.69,24.17,21.73
637,28.25,32.22,26.10,24.69,24.17,21.82
639,28.25,32.22,26.10,24.69,24.17,21.73
641,28.25,32.32,26.19,24.69,24.17,21.73
643,28.25,32.32,26.19,24.69,24.17,21.73
645,28.34,32.32,26.19,24.69,24.17,21.73
647,28.34,32.32,26.19,24.78,24.17,21.56
649,28.34,32.41,26.28,24.78,24.17,21.64
651,28.34,32.41,26.28,24.78,24.25,21.64
653,28.43,32.41,26.28,24.78,24.17,21.73
655,28.43,32.41,26.28,24.78,24.17,21.73
657,28.43,32.51,26.37,24.78,24.17,21.73
659,28.43,32.51,26.28,24.78,24.17,21.73
661,28.52,32.51,26.37,24.78,24.25,21.73
663,28.52,32.51,26.37,24.78,24.25,21.73
665,28.52,32.60,26.37,24.87,24.25,21.73
667,28.52,32.60,26.37,24.87,24.25,21.56
669,28.52,32.60,26.46,24.87,24.25,21.73
671,28.71,32.60,26.46,24.87,24.25,21.73
673,28.61,32.70,26.46,24.87,24.25,21.73
675,28.61,32.70,26.46,24.87,24.25,21.73
677,28.61,32.70,26.46,24.87,24.34,21.64
679,28.71,32.79,26.46,24.87,24.52,21.73
682,28.71,32.79,26.55,24.96,24.34,21.82
684,28.71,32.79,26.55,24.96,24.34,21.90
686,28.71,32.79,26.55,24.96,24.25,21.82
688,28.71,32.89,26.55,24.96,24.25,21.73
690,28.80,32.89,26.64,24.96,24.34,21.82
692,28.80,32.89,26.64,24.96,24.34,21.82
694,28.80,32.89,26.64,24.96,24.34,21.82
696,28.89,32.98,26.73,24.96,24.34,21.82
698,28.89,32.98,26.64,24.96,24.34,21.82
700,28.89,32.98,26.73,24.96,24.34,21.82
702,28.89,33.08,26.64,25.04,24.43,21.82
704,28.89,33.08,26.73,25.04,24.34,21.82
706,28.98,33.08,26.73,25.04,24.34,21.82
708,28.98,33.08,26.73,25.04,24.43,21.90
710,28.98,33.08,26.73,25.04,24.34,21.82
712,28.98,33.08,26.82,25.04,24.43,21.82
714,28.98,33.18,26.82,25.04,24.34,21.82
716,29.07,33.18,26.82,25.04,24.43,21.82
718,29.07,33.18,26.82,25.04,24.43,21.90
720,29.07,33.27,26.91,25.13,24.43,21.82
